дата,смена,час,тип_данных,значение,агрегат
2026-01-14,1,,переработка,3790.2,мельница_4
2026-01-14,1,,счетчик_начало,1.0,мельница_5
2026-01-14,1,,счетчик_начало,2.0,мельница_6
2026-01-14,1,,загрузка_шаров_диаметр,20.0,мельница_2
2026-01-14,1,,загрузка_шаров_вес,0.2,мельница_2
2026-01-14,1,,загрузка_шаров_примечание,новые,мельница_2
2026-01-14,1,,загрузка_шаров_диаметр,70.0,мельница_3
2026-01-14,1,,загрузка_шаров_вес,0.2,мельница_3
2026-01-14,1,,загрузка_шаров_примечание,новые,мельница_3
2026-01-14,1,,загрузка_шаров_диаметр,70.0,мельница_4
2026-01-14,1,,загрузка_шаров_вес,0.2,мельница_4
2026-01-14,1,,загрузка_шаров_примечание,новые,мельница_4
2026-01-14,1,,загрузка_шаров_диаметр,70.0,мельница_5
2026-01-14,1,,загрузка_шаров_вес,0.15,мельница_5
2026-01-14,1,,загрузка_шаров_примечание,новые,мельница_5
2026-01-14,1,,мкр_остаток_начало,93.0,МКР
2026-01-14,1,,мкр_выпуск,51.0,МКР
2026-01-14,1,,мкр_отгружено,16.0,МКР
2026-01-14,1,,мкр_остаток_конец,128.0,МКР
2026-01-14,1,21:00,ph,9.39,ГЦ_1
2026-01-14,1,23:00,ph,9.26,ГЦ_1
2026-01-14,1,03:00,ph,9.15,ГЦ_1
2026-01-14,1,05:00,ph,9.24,ГЦ_1
2026-01-14,1,07:00,ph,9.31,ГЦ_1
2026-01-14,1,среднее,ph_ср,9.258333333333333,ГЦ_1
2026-01-14,2,9,производительность,44.3,мельница_1
2026-01-14,2,9,производительность,0.0,мельница_2
2026-01-14,2,9,производительность,41.381,мельница_3
2026-01-14,2,9,производительность,37.0,мельница_4
2026-01-14,2,9,производительность,12.76,мельница_5
2026-01-14,2,9,производительность,135.441,всего
2026-01-14,2,10,производительность,37.6,мельница_1
2026-01-14,2,10,производительность,0.0,мельница_2
2026-01-14,2,10,производительность,33.881,мельница_3
2026-01-14,2,10,производительность,31.0,мельница_4
2026-01-14,2,10,производительность,12.69,мельница_5
2026-01-14,2,10,производительность,115.17099999999999,всего
2026-01-14,2,10,выпуск_мкр,4.0,МКР
2026-01-14,2,11,производительность,46.9,мельница_1
2026-01-14,2,11,производительность,0.0,мельница_2
2026-01-14,2,11,производительность,40.205,мельница_3
2026-01-14,2,11,производительность,32.0,мельница_4
2026-01-14,2,11,производительность,13.28,мельница_5
2026-01-14,2,11,производительность,132.385,всего
2026-01-14,2,11,выпуск_мкр,6.0,МКР
2026-01-14,2,12,плотность,72.0,мельница_1
2026-01-14,2,12,плотность,65.0,мельница_2
2026-01-14,2,12,плотность,76.0,мельница_3
2026-01-14,2,12,плотность,71.0,мельница_4
2026-01-14,2,12,плотность,69.0,мельница_5
2026-01-14,2,12,слив_гидроциклон,47.0,ГЦ_1ст
2026-01-14,2,12,слив_гидроциклон,34.0,ГЦ_2ст
2026-01-14,2,12,классификатор,61.0,классификатор_1
2026-01-14,2,12,классификатор,63.0,классификатор_3
2026-01-14,2,12,классификатор,56.0,классификатор_5
2026-01-14,2,12,ситовой_анализ,50.0,ГЦ_1ст
2026-01-14,2,12,ситовой_анализ,67.0,ГЦ_2ст
2026-01-14,2,12,производительность,45.3,мельница_1
2026-01-14,2,12,производительность,0.0,мельница_2
2026-01-14,2,12,производительность,39.94,мельница_3
2026-01-14,2,12,производительность,34.0,мельница_4
2026-01-14,2,12,производительность,12.58,мельница_5
2026-01-14,2,12,производительность,131.82,всего
2026-01-14,2,12,выпуск_мкр,2.0,МКР
2026-01-14,2,13,производительность,43.0,мельница_1
2026-01-14,2,13,производительность,0.0,мельница_2
2026-01-14,2,13,производительность,39.998,мельница_3
2026-01-14,2,13,производительность,34.0,мельница_4
2026-01-14,2,13,производительность,9.98,мельница_5
2026-01-14,2,13,производительность,126.978,всего
2026-01-14,2,13,выпуск_мкр,3.0,МКР
2026-01-14,2,14,производительность,44.6,мельница_1
2026-01-14,2,14,производительность,0.0,мельница_2
2026-01-14,2,14,производительность,41.357,мельница_3
2026-01-14,2,14,производительность,32.0,мельница_4
2026-01-14,2,14,производительность,9.83,мельница_5
2026-01-14,2,14,производительность,127.78699999999999,всего
2026-01-14,2,14,выпуск_мкр,3.0,МКР
2026-01-14,2,15,производительность,46.4,мельница_1
2026-01-14,2,15,производительность,0.0,мельница_2
2026-01-14,2,15,производительность,39.681,мельница_3
2026-01-14,2,15,производительность,29.0,мельница_4
2026-01-14,2,15,производительность,10.12,мельница_5
2026-01-14,2,15,производительность,125.201,всего
2026-01-14,2,15,выпуск_мкр,4.0,МКР
2026-01-14,2,16,производительность,48.3,мельница_1
2026-01-14,2,16,производительность,0.0,мельница_2
2026-01-14,2,16,производительность,38.783,мельница_3
2026-01-14,2,16,производительность,29.0,мельница_4
2026-01-14,2,16,производительность,8.7,мельница_5
2026-01-14,2,16,производительность,124.783,всего
2026-01-14,2,16,выпуск_мкр,6.0,МКР
2026-01-14,2,17,производительность,42.3,мельница_1
2026-01-14,2,17,производительность,0.0,мельница_2
2026-01-14,2,17,производительность,37.403,мельница_3
2026-01-14,2,17,производительность,29.0,мельница_4
2026-01-14,2,17,производительность,11.77,мельница_5
2026-01-14,2,17,производительность,120.473,всего
2026-01-14,2,17,выпуск_мкр,2.0,МКР
2026-01-14,2,18,плотность,70.0,мельница_1
2026-01-14,2,18,плотность,57.0,мельница_2
2026-01-14,2,18,плотность,73.0,мельница_3
2026-01-14,2,18,плотность,60.0,мельница_4
2026-01-14,2,18,плотность,63.0,мельница_5
2026-01-14,2,18,слив_гидроциклон,46.0,ГЦ_1ст
2026-01-14,2,18,слив_гидроциклон,37.0,ГЦ_2ст
2026-01-14,2,18,классификатор,56.0,классификатор_1
2026-01-14,2,18,классификатор,61.0,классификатор_3
2026-01-14,2,18,классификатор,46.0,классификатор_5
2026-01-14,2,18,ситовой_анализ,52.0,ГЦ_1ст
2026-01-14,2,18,ситовой_анализ,71.0,ГЦ_2ст
2026-01-14,2,18,производительность,44.0,мельница_1
2026-01-14,2,18,производительность,0.0,мельница_2
2026-01-14,2,18,производительность,40.855,мельница_3
2026-01-14,2,18,производительность,30.0,мельница_4
2026-01-14,2,18,производительность,13.27,мельница_5
2026-01-14,2,18,производительность,128.125,всего
2026-01-14,2,18,выпуск_мкр,5.0,МКР
2026-01-14,2,19,производительность,38.6,мельница_1
2026-01-14,2,19,производительность,0.0,мельница_2
2026-01-14,2,19,производительность,39.785,мельница_3
2026-01-14,2,19,производительность,32.0,мельница_4
2026-01-14,2,19,производительность,12.6,мельница_5
2026-01-14,2,19,производительность,122.98499999999999,всего
2026-01-14,2,19,выпуск_мкр,6.0,МКР
2026-01-14,2,20,производительность,38.9,мельница_1
2026-01-14,2,20,производительность,0.0,мельница_2
2026-01-14,2,20,производительность,43.778,мельница_3
